 
2022-04-22 14:25:44.089910
 
2022-04-22 14:25:44.090576
2022-04-22 14:25:44.158108
2022-04-22 14:25:44.199306
2022-04-22 14:25:44.199309
2022-04-22 14:25:44.199310
 
2022-04-22 14:25:44.200802
2022-04-22 14:25:44.221642
2022-04-22 14:25:44.234756
2022-04-22 14:25:44.357929
2022-04-22 14:25:44.436207
 
2022-04-22 14:25:44.437826
2022-04-22 14:25:44.462211
2022-04-22 14:25:44.478302
2022-04-22 14:25:44.585022
2022-04-22 14:25:44.681584
 
2022-04-22 14:25:44.683148
2022-04-22 14:25:44.710809
2022-04-22 14:25:44.729561
2022-04-22 14:25:44.822300
2022-04-22 14:25:44.935109
 
2022-04-22 14:25:44.936202
2022-04-22 14:25:44.967540
2022-04-22 14:25:44.990824
2022-04-22 14:25:45.070503
2022-04-22 14:25:45.070506
 
2022-04-22 14:25:45.071536
2022-04-22 14:25:45.104625
2022-04-22 14:25:45.130912
2022-04-22 14:25:45.195216
2022-04-22 14:25:45.195220
 
2022-04-22 14:25:45.211305
2022-04-22 14:25:45.247644
2022-04-22 14:25:45.276309
2022-04-22 14:25:45.326280
2022-04-22 14:25:45.326283
 
2022-04-22 14:25:45.327131
2022-04-22 14:25:45.366141
2022-04-22 14:25:45.446384
2022-04-22 14:25:45.480745
2022-04-22 14:25:45.480748
 
2022-04-22 14:25:45.481582
2022-04-22 14:25:45.521541
2022-04-22 14:25:45.729268
2022-04-22 14:25:45.756197
2022-04-22 14:25:45.756200
 
2022-04-22 14:25:45.756617
2022-04-22 14:25:45.763905
2022-04-22 14:25:45.767543
2022-04-22 14:25:45.767545
 
2022-04-22 14:25:45.767980
2022-04-22 14:25:45.790522
2022-04-22 14:25:45.798265
2022-04-22 14:25:45.798267
 
2022-04-22 14:25:45.798847
2022-04-22 14:25:45.861406
2022-04-22 14:25:45.875139
2022-04-22 14:25:45.875141
 
2022-04-22 14:25:45.875955
2022-04-22 14:25:45.977651
2022-04-22 14:25:45.998107
2022-04-22 14:25:45.998110
 
2022-04-22 14:25:45.999218
2022-04-22 14:25:46.196989
2022-04-22 14:25:46.228157
2022-04-22 14:25:46.228160
 
2022-04-22 14:25:46.229777
2022-04-22 14:25:46.576335
2022-04-22 14:25:46.616924
2022-04-22 14:25:46.616927
 
2022-04-22 14:25:46.618946
2022-04-22 14:25:47.113658
2022-04-22 14:25:47.179437
2022-04-22 14:25:47.179440
 
2022-04-22 14:25:47.182081
2022-04-22 14:25:47.949193
2022-04-22 14:25:48.140288
2022-04-22 14:25:48.140291
 
2022-04-22 14:25:48.143627
2022-04-22 14:25:49.443715
2022-04-22 14:25:50.217499
2022-04-22 14:25:50.217503
 
2022-04-22 14:25:50.221692
2022-04-22 14:25:52.424864
2022-04-22 14:25:52.863583
2022-04-22 14:25:52.863586
 
2022-04-22 14:27:57.301702
2022-04-22 14:27:57.307945
2022-04-22 14:27:57.311333
2022-04-22 14:27:57.313463
2022-04-22 14:27:57.326865
 
2022-04-22 14:27:57.327357
2022-04-22 14:27:57.336285
2022-04-22 14:27:57.342099
2022-04-22 14:27:57.355426
2022-04-22 14:27:57.386777
 
2022-04-22 14:27:57.387591
2022-04-22 14:27:57.400282
2022-04-22 14:27:57.408501
2022-04-22 14:27:57.461299
2022-04-22 14:27:57.509057
 
2022-04-22 14:27:57.510343
2022-04-22 14:27:57.528403
2022-04-22 14:27:57.539512
2022-04-22 14:27:57.680198
2022-04-22 14:27:57.745466
 
2022-04-22 14:27:57.745884
2022-04-22 14:27:57.766964
2022-04-22 14:27:57.780803
2022-04-22 14:27:57.780806
2022-04-22 14:27:57.780807
 
2022-04-22 14:27:57.781190
2022-04-22 14:27:57.807613
2022-04-22 14:27:57.823696
2022-04-22 14:27:57.823700
2022-04-22 14:27:57.823700
 
2022-04-22 14:27:57.824098
2022-04-22 14:27:57.856335
2022-04-22 14:27:57.877328
2022-04-22 14:27:57.877331
2022-04-22 14:27:57.877332
 
2022-04-22 14:27:57.877759
2022-04-22 14:27:57.913204
2022-04-22 14:27:57.935873
2022-04-22 14:27:57.935875
2022-04-22 14:27:57.935876
 
2022-04-22 14:27:57.936303
2022-04-22 14:27:57.976267
2022-04-22 14:27:58.001778
2022-04-22 14:27:58.001780
2022-04-22 14:27:58.001781
 
2022-04-22 14:27:58.002239
2022-04-22 14:27:58.044903
2022-04-22 14:27:58.072693
2022-04-22 14:27:58.072695
2022-04-22 14:27:58.072696
 
2022-04-22 14:27:58.073243
2022-04-22 14:27:58.122763
2022-04-22 14:27:58.153813
2022-04-22 14:27:58.153816
2022-04-22 14:27:58.153816
 
2022-04-22 14:27:58.154332
2022-04-22 14:27:58.205582
2022-04-22 14:27:58.239252
2022-04-22 14:27:58.239255
2022-04-22 14:27:58.239256
 
2022-04-22 14:27:58.239785
2022-04-22 14:27:58.295529
2022-04-22 14:27:58.330741
2022-04-22 14:27:58.330745
2022-04-22 14:27:58.330745
 
2022-04-22 14:27:58.331325
2022-04-22 14:27:58.395708
2022-04-22 14:27:58.434172
2022-04-22 14:27:58.434175
2022-04-22 14:27:58.434175
 
2022-04-22 14:27:58.434805
2022-04-22 14:27:58.504928
2022-04-22 14:27:58.547407
2022-04-22 14:27:58.547410
2022-04-22 14:27:58.547411
 
2022-04-22 14:27:58.548707
2022-04-22 14:27:58.570410
2022-04-22 14:27:58.583590
2022-04-22 14:27:58.709151
2022-04-22 14:27:58.796541
 
2022-04-22 14:27:58.797992
2022-04-22 14:27:58.823068
2022-04-22 14:27:58.839773
2022-04-22 14:27:58.948633
2022-04-22 14:27:59.048081
 
2022-04-22 14:27:59.049517
2022-04-22 14:27:59.077116
2022-04-22 14:27:59.097239
2022-04-22 14:27:59.191140
2022-04-22 14:27:59.304160
 
2022-04-22 14:27:59.305221
2022-04-22 14:27:59.335786
2022-04-22 14:27:59.357481
2022-04-22 14:27:59.434292
2022-04-22 14:27:59.434295
 
2022-04-22 14:27:59.435166
2022-04-22 14:27:59.467668
2022-04-22 14:27:59.495734
2022-04-22 14:27:59.560261
2022-04-22 14:27:59.560264
 
2022-04-22 14:27:59.574763
2022-04-22 14:27:59.609873
2022-04-22 14:27:59.645811
2022-04-22 14:27:59.696323
2022-04-22 14:27:59.696328
 
2022-04-22 14:27:59.697202
2022-04-22 14:27:59.736994
2022-04-22 14:27:59.814105
2022-04-22 14:27:59.849051
2022-04-22 14:27:59.849054
 
2022-04-22 14:27:59.849781
2022-04-22 14:27:59.889173
2022-04-22 14:28:00.051719
2022-04-22 14:28:00.078649
2022-04-22 14:28:00.078651
 
2022-04-22 14:28:00.079058
2022-04-22 14:28:00.086301
2022-04-22 14:28:00.090078
2022-04-22 14:28:00.090079
 
2022-04-22 14:28:00.090467
2022-04-22 14:28:00.113368
2022-04-22 14:28:00.120965
2022-04-22 14:28:00.120967
 
2022-04-22 14:28:00.121545
2022-04-22 14:28:00.184398
2022-04-22 14:28:00.197376
2022-04-22 14:28:00.197378
 
2022-04-22 14:28:00.198188
2022-04-22 14:28:00.298192
2022-04-22 14:28:00.317751
2022-04-22 14:28:00.317754
 
2022-04-22 14:28:00.318946
2022-04-22 14:28:00.517385
2022-04-22 14:28:00.547138
2022-04-22 14:28:00.547140
 
2022-04-22 14:28:00.548635
2022-04-22 14:28:00.883991
2022-04-22 14:28:00.924408
2022-04-22 14:28:00.924411
 
2022-04-22 14:28:00.926476
2022-04-22 14:28:01.418393
2022-04-22 14:28:01.478154
2022-04-22 14:28:01.478157
 
2022-04-22 14:28:01.480674
2022-04-22 14:28:02.191942
2022-04-22 14:28:02.268536
2022-04-22 14:28:02.268539
 
2022-04-22 14:28:02.271926
2022-04-22 14:28:03.318565
2022-04-22 14:28:03.576704
2022-04-22 14:28:03.576707
 
2022-04-22 14:28:03.580668
2022-04-22 14:28:05.898067
2022-04-22 14:28:26.673434
2022-04-22 14:28:26.673437
 
2022-04-22 14:32:01.223468
2022-04-22 14:32:01.229232
2022-04-22 14:32:01.232562
2022-04-22 14:32:01.234710
2022-04-22 14:32:01.248440
 
2022-04-22 14:32:01.249026
2022-04-22 14:32:01.257916
2022-04-22 14:32:01.263673
2022-04-22 14:32:01.277125
2022-04-22 14:32:01.307407
 
2022-04-22 14:32:01.308193
2022-04-22 14:32:01.321024
2022-04-22 14:32:01.330049
2022-04-22 14:32:01.382444
2022-04-22 14:32:01.429725
 
2022-04-22 14:32:01.431038
2022-04-22 14:32:01.448446
2022-04-22 14:32:01.459072
2022-04-22 14:32:01.599070
2022-04-22 14:32:01.664413
 
2022-04-22 14:32:01.664841
2022-04-22 14:32:01.685928
2022-04-22 14:32:01.698981
2022-04-22 14:32:01.698983
2022-04-22 14:32:01.698984
 
2022-04-22 14:32:01.699304
2022-04-22 14:32:01.724709
2022-04-22 14:32:01.740432
2022-04-22 14:32:01.740436
2022-04-22 14:32:01.740437
 
2022-04-22 14:32:01.740949
2022-04-22 14:32:01.772591
2022-04-22 14:32:01.795371
2022-04-22 14:32:01.795374
2022-04-22 14:32:01.795374
 
2022-04-22 14:32:01.795799
2022-04-22 14:32:01.830797
2022-04-22 14:32:01.853323
2022-04-22 14:32:01.853326
2022-04-22 14:32:01.853327
 
2022-04-22 14:32:01.853779
2022-04-22 14:32:01.893403
2022-04-22 14:32:01.918925
2022-04-22 14:32:01.918928
2022-04-22 14:32:01.918928
 
2022-04-22 14:32:01.919403
2022-04-22 14:32:01.962134
2022-04-22 14:32:01.989509
2022-04-22 14:32:01.989511
2022-04-22 14:32:01.989511
 
2022-04-22 14:32:01.990010
2022-04-22 14:32:02.036503
2022-04-22 14:32:02.067503
2022-04-22 14:32:02.067507
2022-04-22 14:32:02.067507
 
2022-04-22 14:32:02.068055
2022-04-22 14:32:02.120045
2022-04-22 14:32:02.152359
2022-04-22 14:32:02.152363
2022-04-22 14:32:02.152363
 
2022-04-22 14:32:02.153033
2022-04-22 14:32:02.208957
2022-04-22 14:32:02.243124
2022-04-22 14:32:02.243127
2022-04-22 14:32:02.243127
 
2022-04-22 14:32:02.243713
2022-04-22 14:32:02.304471
2022-04-22 14:32:02.342728
2022-04-22 14:32:02.342731
2022-04-22 14:32:02.342731
 
2022-04-22 14:32:02.343354
2022-04-22 14:32:02.413449
2022-04-22 14:32:02.455323
2022-04-22 14:32:02.455326
2022-04-22 14:32:02.455327
 
2022-04-22 14:32:02.456593
2022-04-22 14:32:02.477405
2022-04-22 14:32:02.490500
2022-04-22 14:32:02.614314
2022-04-22 14:32:02.692387
 
2022-04-22 14:32:02.693835
2022-04-22 14:32:02.717987
2022-04-22 14:32:02.734548
2022-04-22 14:32:02.842727
2022-04-22 14:32:02.939739
 
2022-04-22 14:32:02.941237
2022-04-22 14:32:02.968196
2022-04-22 14:32:02.987155
2022-04-22 14:32:03.078783
2022-04-22 14:32:03.190109
 
2022-04-22 14:32:03.191076
2022-04-22 14:32:03.221857
2022-04-22 14:32:03.243121
2022-04-22 14:32:03.320223
2022-04-22 14:32:03.320226
 
2022-04-22 14:32:03.321179
2022-04-22 14:32:03.354516
2022-04-22 14:32:03.380735
2022-04-22 14:32:03.444989
2022-04-22 14:32:03.444992
 
2022-04-22 14:32:03.459496
2022-04-22 14:32:03.495101
2022-04-22 14:32:03.532503
2022-04-22 14:32:03.581841
2022-04-22 14:32:03.581844
 
2022-04-22 14:32:03.582615
2022-04-22 14:32:03.623365
2022-04-22 14:32:03.723626
2022-04-22 14:32:03.759080
2022-04-22 14:32:03.759083
 
2022-04-22 14:32:03.759843
2022-04-22 14:32:03.800282
2022-04-22 14:32:03.992025
2022-04-22 14:32:04.019367
2022-04-22 14:32:04.019370
 
2022-04-22 14:32:04.019817
2022-04-22 14:32:04.027199
2022-04-22 14:32:04.030903
2022-04-22 14:32:04.040805
 
2022-04-22 14:32:04.041323
2022-04-22 14:32:04.064292
2022-04-22 14:32:04.072575
2022-04-22 14:32:04.091667
 
2022-04-22 14:32:04.092368
2022-04-22 14:32:04.154875
2022-04-22 14:32:04.167394
2022-04-22 14:32:04.193074
 
2022-04-22 14:32:04.194088
2022-04-22 14:32:04.295652
2022-04-22 14:32:04.315040
2022-04-22 14:32:04.351162
 
2022-04-22 14:32:04.352567
2022-04-22 14:32:04.541440
2022-04-22 14:32:04.572435
2022-04-22 14:32:04.619212
 
2022-04-22 14:32:04.621083
2022-04-22 14:32:04.952134
2022-04-22 14:32:04.992922
2022-04-22 14:32:05.050890
 
2022-04-22 14:32:05.053406
2022-04-22 14:32:05.513339
2022-04-22 14:32:05.570407
2022-04-22 14:32:05.634904
 
2022-04-22 14:32:05.637960
2022-04-22 14:32:06.378174
2022-04-22 14:32:06.455580
2022-04-22 14:32:06.528380
 
2022-04-22 14:32:06.532044
2022-04-22 14:32:07.669774
2022-04-22 14:32:07.852544
2022-04-22 14:32:07.936350
 
2022-04-22 14:32:07.941090
2022-04-22 14:32:10.153691
2022-04-22 14:32:10.790195
2022-04-22 14:32:10.888158
 
2022-04-22 14:33:27.764286
2022-04-22 14:33:27.770038
2022-04-22 14:33:27.773401
2022-04-22 14:33:27.775469
2022-04-22 14:33:27.789452
 
2022-04-22 14:33:27.789955
2022-04-22 14:33:27.799011
2022-04-22 14:33:27.804874
2022-04-22 14:33:27.818079
2022-04-22 14:33:27.848436
 
2022-04-22 14:33:27.849259
2022-04-22 14:33:27.861916
2022-04-22 14:33:27.870040
2022-04-22 14:33:27.926397
2022-04-22 14:33:27.974338
 
2022-04-22 14:33:27.975802
2022-04-22 14:33:27.993638
2022-04-22 14:33:28.004264
2022-04-22 14:33:28.143823
2022-04-22 14:33:28.207194
 
2022-04-22 14:33:28.207596
2022-04-22 14:33:28.228284
2022-04-22 14:33:28.241455
2022-04-22 14:33:28.241458
2022-04-22 14:33:28.241459
 
2022-04-22 14:33:28.241828
2022-04-22 14:33:28.266712
2022-04-22 14:33:28.282362
2022-04-22 14:33:28.282364
2022-04-22 14:33:28.282365
 
2022-04-22 14:33:28.282749
2022-04-22 14:33:28.312808
2022-04-22 14:33:28.333079
2022-04-22 14:33:28.333083
2022-04-22 14:33:28.333084
 
2022-04-22 14:33:28.333517
2022-04-22 14:33:28.368603
2022-04-22 14:33:28.391741
2022-04-22 14:33:28.391744
2022-04-22 14:33:28.391745
 
2022-04-22 14:33:28.392196
2022-04-22 14:33:28.431829
2022-04-22 14:33:28.456417
2022-04-22 14:33:28.456420
2022-04-22 14:33:28.456420
 
2022-04-22 14:33:28.456919
2022-04-22 14:33:28.499839
2022-04-22 14:33:28.527130
2022-04-22 14:33:28.527133
2022-04-22 14:33:28.527133
 
2022-04-22 14:33:28.527633
2022-04-22 14:33:28.574436
2022-04-22 14:33:28.604555
2022-04-22 14:33:28.604558
2022-04-22 14:33:28.604558
 
2022-04-22 14:33:28.605151
2022-04-22 14:33:28.657354
2022-04-22 14:33:28.689854
2022-04-22 14:33:28.689856
2022-04-22 14:33:28.689857
 
2022-04-22 14:33:28.690385
2022-04-22 14:33:28.745929
2022-04-22 14:33:28.780436
2022-04-22 14:33:28.780439
2022-04-22 14:33:28.780440
 
2022-04-22 14:33:28.781159
2022-04-22 14:33:28.840785
2022-04-22 14:33:28.877452
2022-04-22 14:33:28.877455
2022-04-22 14:33:28.877455
 
2022-04-22 14:33:28.878065
2022-04-22 14:33:28.944826
2022-04-22 14:33:28.985625
2022-04-22 14:33:28.985629
2022-04-22 14:33:28.985629
 
2022-04-22 14:33:28.986902
2022-04-22 14:33:29.007984
2022-04-22 14:33:29.021044
2022-04-22 14:33:29.143401
2022-04-22 14:33:29.221349
 
2022-04-22 14:33:29.222722
2022-04-22 14:33:29.246489
2022-04-22 14:33:29.262215
2022-04-22 14:33:29.368311
2022-04-22 14:33:29.466901
 
2022-04-22 14:33:29.468312
2022-04-22 14:33:29.495740
2022-04-22 14:33:29.515136
2022-04-22 14:33:29.607373
2022-04-22 14:33:29.720514
 
2022-04-22 14:33:29.721503
2022-04-22 14:33:29.752391
2022-04-22 14:33:29.775528
2022-04-22 14:33:29.850743
2022-04-22 14:33:29.850747
 
2022-04-22 14:33:29.851635
2022-04-22 14:33:29.883614
2022-04-22 14:33:29.922444
2022-04-22 14:33:29.991729
2022-04-22 14:33:29.991733
 
2022-04-22 14:33:30.008678
2022-04-22 14:33:30.044896
2022-04-22 14:33:30.082363
2022-04-22 14:33:30.132467
2022-04-22 14:33:30.132470
 
2022-04-22 14:33:30.133372
2022-04-22 14:33:30.171678
2022-04-22 14:33:30.233355
2022-04-22 14:33:30.268280
2022-04-22 14:33:30.268283
 
2022-04-22 14:33:30.269082
2022-04-22 14:33:30.309330
2022-04-22 14:33:30.496361
2022-04-22 14:33:30.523696
2022-04-22 14:33:30.523698
 
2022-04-22 14:33:30.524095
2022-04-22 14:33:30.527688
2022-04-22 14:33:30.529884
2022-04-22 14:33:30.537580
 
2022-04-22 14:33:30.537902
2022-04-22 14:33:30.545010
2022-04-22 14:33:30.548668
2022-04-22 14:33:30.561135
 
2022-04-22 14:33:30.561599
2022-04-22 14:33:30.572372
2022-04-22 14:33:30.577552
2022-04-22 14:33:30.594705
 
2022-04-22 14:33:30.595205
2022-04-22 14:33:30.615028
2022-04-22 14:33:30.622258
2022-04-22 14:33:30.646573
 
2022-04-22 14:33:30.647189
2022-04-22 14:33:30.677269
2022-04-22 14:33:30.686115
2022-04-22 14:33:30.712638
 
2022-04-22 14:33:30.713372
2022-04-22 14:33:30.754104
2022-04-22 14:33:30.765289
2022-04-22 14:33:30.795098
 
2022-04-22 14:33:30.795961
2022-04-22 14:33:30.851621
2022-04-22 14:33:30.865416
2022-04-22 14:33:30.902949
 
2022-04-22 14:33:30.903950
2022-04-22 14:33:30.987635
2022-04-22 14:33:31.004781
2022-04-22 14:33:31.045483
 
2022-04-22 14:33:31.046610
2022-04-22 14:33:31.150758
2022-04-22 14:33:31.170444
2022-04-22 14:33:31.216600
 
2022-04-22 14:33:31.217933
2022-04-22 14:33:31.346248
2022-04-22 14:33:31.370080
2022-04-22 14:33:31.425727
 
2022-04-22 14:33:31.427312
2022-04-22 14:33:31.621849
2022-04-22 14:33:31.653374
2022-04-22 14:33:31.708287
 
2022-04-22 14:33:31.710057
2022-04-22 14:33:31.919981
2022-04-22 14:33:31.956134
2022-04-22 14:33:32.019182
 
2022-04-22 14:33:32.021209
2022-04-22 14:33:32.303032
2022-04-22 14:33:32.343848
2022-04-22 14:33:32.408730
 
2022-04-22 14:33:32.410973
2022-04-22 14:33:32.736351
2022-04-22 14:33:32.782992
2022-04-22 14:33:32.850783
 
2022-04-22 14:33:32.853319
2022-04-22 14:33:33.254492
2022-04-22 14:33:33.309556
2022-04-22 14:33:33.384107
 
2022-04-22 14:33:33.386957
2022-04-22 14:33:33.856468
2022-04-22 14:33:33.918044
2022-04-22 14:33:33.993026
 
2022-04-22 14:33:33.996064
2022-04-22 14:33:34.597020
2022-04-22 14:33:34.664010
2022-04-22 14:33:34.745933
 
2022-04-22 14:33:34.749392
2022-04-22 14:33:35.386817
2022-04-22 14:33:35.478277
2022-04-22 14:33:35.565705
 
2022-04-22 14:33:35.569506
2022-04-22 14:33:36.401450
2022-04-22 14:33:36.526412
2022-04-22 14:33:36.618714
 
2022-04-25 09:44:09.025919
2022-04-25 09:44:13.499633
2022-04-25 09:44:13.934020
2022-04-25 09:44:14.194743
2022-04-25 09:44:16.917821
 
2022-04-25 09:44:17.001589
2022-04-25 09:44:18.008839
2022-04-25 09:44:18.982576
2022-04-25 09:44:21.140165
2022-04-25 09:44:27.300760
 
2022-04-25 09:44:27.303037
2022-04-25 09:44:28.842770
2022-04-25 09:44:30.321950
2022-04-25 09:44:38.598098
2022-04-25 09:44:48.226671
 
2022-04-25 09:44:48.230510
2022-04-25 09:44:50.267632
2022-04-25 09:44:52.311126
2022-04-25 09:45:13.704574
2022-04-25 09:45:26.900730
 
2022-04-25 09:45:26.906435
2022-04-25 09:45:29.534653
2022-04-25 09:45:32.085232
2022-04-25 09:46:16.575127
2022-04-25 09:46:32.726630
 
2022-04-25 09:46:32.735309
2022-04-25 09:46:35.957225
2022-04-25 09:46:39.127036
2022-04-25 09:48:01.417973
2022-04-25 09:48:21.649175
 
2022-04-25 09:48:21.660552
2022-04-25 09:48:25.717520
2022-04-25 09:48:29.728748
2022-04-25 09:50:45.351173
2022-04-25 09:51:10.286289
 
2022-04-25 09:51:10.326169
2022-04-25 09:51:14.943999
2022-04-25 09:51:19.480281
2022-04-25 09:55:01.236540
2022-04-25 09:55:29.645713
 
2022-04-25 09:55:29.665079
2022-04-25 09:55:34.666433
2022-04-25 09:55:39.542006
2022-04-25 10:01:21.876536
2022-04-25 10:01:53.008436
 
2022-04-25 10:01:53.034214
2022-04-25 10:01:58.580813
2022-04-25 10:02:04.021449
2022-04-25 10:11:45.846438
2022-04-25 10:12:21.618030
 
2022-04-25 10:21:14.989084
2022-04-25 10:21:19.559066
2022-04-25 10:21:22.196483
2022-04-25 10:21:24.595939
2022-04-25 10:21:27.713953
 
2022-04-25 10:21:27.714651
2022-04-25 10:21:30.298097
2022-04-25 10:21:32.829105
2022-04-25 10:21:36.677423
2022-04-25 10:21:39.823638
 
2022-04-25 10:21:39.826967
2022-04-25 10:21:47.482107
2022-04-25 10:21:50.088851
2022-04-25 10:21:53.758639
2022-04-25 10:21:57.092211
 
2022-04-25 10:21:57.097210
2022-04-25 10:21:59.853268
2022-04-25 10:22:02.564881
2022-04-25 10:22:09.105490
2022-04-25 10:22:13.198792
 
2022-04-25 10:22:13.208032
2022-04-25 10:22:16.313347
2022-04-25 10:22:19.300397
2022-04-25 10:22:31.693113
2022-04-25 10:22:36.782334
 
2022-04-25 10:22:36.792143
2022-04-25 10:22:40.081753
2022-04-25 10:22:42.791319
2022-04-25 10:23:08.276005
2022-04-25 10:23:12.798603
 
2022-04-25 10:23:12.813088
2022-04-25 10:23:15.893918
2022-04-25 10:23:18.692174
2022-04-25 10:24:25.254894
2022-04-25 10:24:30.419895
 
2022-04-25 10:24:30.445292
2022-04-25 10:24:34.247637
2022-04-25 10:24:37.542874
2022-04-25 10:26:12.419522
2022-04-25 10:26:18.525156
 
2022-04-25 10:26:18.548382
2022-04-25 10:26:22.044403
2022-04-25 10:26:24.995016
2022-04-25 10:29:46.951497
2022-04-25 10:29:53.709024
 
2022-04-25 11:14:41.366155
2022-04-25 11:14:45.517055
2022-04-25 11:14:49.708468
2022-04-25 11:15:06.536368
 
2022-04-25 11:19:24.027134
2022-04-25 11:19:27.709039
2022-04-25 11:19:31.233926
2022-04-25 11:19:39.661496
2022-04-25 11:19:47.179581
 
2022-04-25 11:21:07.432685
2022-04-25 11:21:10.867854
2022-04-25 11:21:14.454923
2022-04-25 11:21:22.866275
2022-04-25 11:21:30.021248
 
2022-04-25 11:21:30.036615
2022-04-25 11:21:33.665762
2022-04-25 11:21:38.044453
2022-04-25 11:21:56.986295
2022-04-25 11:22:04.621232
 
2022-04-25 11:22:04.640644
2022-04-25 11:22:08.408822
2022-04-25 11:22:11.537273
2022-04-25 11:23:54.133529
2022-04-25 11:24:01.885326
 
2022-04-25 11:24:01.911437
2022-04-25 11:24:05.369680
2022-04-25 11:24:09.013103
2022-04-25 11:25:33.210515
2022-04-25 11:25:43.072652
 
2022-04-25 11:25:43.105399
2022-04-25 11:25:49.206237
2022-04-25 11:25:52.644109
2022-04-25 11:28:29.707034
2022-04-25 11:28:40.364467
 
2022-04-25 11:57:37.572424
2022-04-25 11:57:42.521479
2022-04-25 11:57:45.808213
2022-04-25 11:58:12.665792
2022-04-25 11:58:21.270612
 
2022-04-25 11:58:21.302052
2022-04-25 11:58:25.135484
2022-04-25 11:58:29.273951
2022-04-25 11:59:34.469494
2022-04-25 11:59:46.345704
 
2022-04-25 11:59:46.513124
2022-04-25 11:59:50.953783
2022-04-25 11:59:54.864279
2022-04-25 12:04:16.264937
2022-04-25 12:04:32.311808
 
2022-04-25 12:49:43.237770
2022-04-25 12:49:47.906420
2022-04-25 12:49:52.839193
2022-04-25 12:50:57.940078
2022-04-25 12:51:10.400150
 
2022-04-25 12:51:10.463288
2022-04-25 12:51:15.185570
2022-04-25 12:51:19.215187
2022-04-25 12:53:43.643639
2022-04-25 12:54:00.911013
 
2022-04-25 12:54:01.011030
2022-04-25 12:54:06.614828
2022-04-25 12:54:11.349262
2022-04-25 13:12:12.068321
2022-04-25 13:12:32.993899
 
2022-04-25 13:12:33.133254
2022-04-25 13:12:38.770371
2022-04-25 13:12:43.620770
2022-04-25 13:32:28.854288
2022-04-25 13:33:04.025948
 
2022-04-25 13:33:04.430547
2022-04-25 13:33:11.013512
2022-04-25 13:33:16.140600
2022-04-25 13:54:50.196422
2022-04-25 13:55:13.323666
 
2022-04-25 13:55:13.398553
2022-04-25 13:55:17.246503
2022-04-25 13:55:20.878420
2022-04-25 13:55:27.762410
2022-04-25 13:55:32.956363
 
2022-04-25 13:55:32.963794
2022-04-25 13:55:36.661357
2022-04-25 13:55:41.068707
2022-04-25 13:55:46.860802
2022-04-25 13:55:52.811159
 
2022-04-25 13:55:52.817955
2022-04-25 13:55:56.484546
2022-04-25 13:55:59.958383
2022-04-25 13:56:05.431653
2022-04-25 13:56:12.257087
 
2022-04-25 13:56:12.267776
2022-04-25 13:56:15.981103
2022-04-25 13:56:19.958987
2022-04-25 13:56:25.465718
2022-04-25 13:56:25.465724
 
2022-04-25 13:56:25.471661
2022-04-25 13:56:34.402271
2022-04-25 13:56:38.265326
2022-04-25 13:56:42.259673
2022-04-25 13:56:42.259679
 
2022-04-25 13:56:42.264362
2022-04-25 13:56:45.642633
